"","ResponseId","Q2","Q4","Q5","Q6","Q7","Q8","Q9","Q10","Q11","Q12","Q13","Q14","Q15_1","Q15_2","Q15_3","Q16_1","Q16_2","Q16_3","Q17_1","Q17_2","Q17_3","Q17_4","Q18","Q19","Q20","Q21_1","Q21_2","Q21_3","Q21_4","Q21_5","Q21_6","Q21_7","Q21_8","Q21_9","Q22_1","Q22_2","Q22_3","Q23_1","Q23_2","Q23_3","Q24","Q25a","Q25b","Q26","Q27","Q28","Q29_1","Q29_2","Q29_3","Q29_4","Q29_5","Q29_6","Q29_7","Q29_8","Q29_9","Q29_10","Q29_11"
"692","R_Wrmv83hror8AnHr",2,1,2,1,3,5,1,1,2,NA,NA,2,2,2,1,2,2,1,2,1,1,2,4,1,5,1,1,5,1,1,1,5,5,5,4,2,1,1,1,4,1,6,NA,4,1,1,2,2,3,2,1,1,4,2,2,3,4
"693","R_1E6BZS9GNOBR75Q",2,2,2,2,3,3,2,3,2,NA,NA,1,2,2,2,1,1,2,2,2,3,2,1,2,2,3,2,2,2,2,2,3,3,3,1,2,3,2,2,2,4,2,NA,1,1,1,3,4,2,1,1,2,3,3,1,1,1
"694","R_O38XCnLiNpRmTw5",2,1,1,2,3,1,2,4,2,NA,NA,2,2,2,2,2,1,2,4,3,1,1,3,5,3,5,1,2,1,1,1,3,4,3,4,2,1,1,2,3,1,6,NA,5,4,2,3,2,4,2,2,1,4,5,5,2,4
"695","R_yw1n9646XVyXfhv",2,2,2,2,3,4,1,2,2,NA,NA,2,2,2,1,1,1,2,1,2,3,4,3,3,4,2,1,3,1,1,1,4,5,4,4,2,1,5,5,4,3,7,2,3,4,1,1,2,2,2,4,2,3,2,1,3,3
"696","R_1ik7llyHRfCqDrB",1,2,2,2,4,NA,2,2,1,2,NA,2,2,1,1,2,1,2,3,2,1,3,3,3,2,5,2,3,1,1,1,5,4,4,5,2,1,1,1,3,3,7,1,3,1,1,2,3,3,2,2,3,3,4,3,4,5
"697","R_3MLoVZECD6pwobg",2,2,1,1,4,NA,2,3,2,NA,NA,2,3,3,3,2,2,2,4,1,1,4,3,3,3,1,1,1,1,1,1,3,1,1,1,1,1,3,3,3,1,6,NA,5,5,2,5,5,5,3,5,5,3,5,5,3,5
"698","R_1Qxs6jWKtkyBZt1",3,1,1,2,3,4,2,3,2,NA,NA,2,3,3,3,1,1,1,3,2,1,1,5,1,3,3,1,3,1,1,1,5,5,3,5,4,1,1,5,3,2,1,NA,4,3,2,5,5,5,3,1,1,5,5,5,2,3
"699","R_6QH5wTm6PKWaSKl",1,2,1,1,4,NA,2,2,2,NA,NA,2,2,3,3,2,1,1,2,2,1,2,5,2,3,4,2,5,1,2,3,NA,3,5,4,2,1,5,4,5,3,2,NA,3,4,1,4,3,4,2,2,4,3,2,2,2,4
"700","R_BLKUBPi04VXtYZ3",3,2,2,2,3,3,2,1,1,1,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,5,1,1,1,1,1,4,4,5,5,3,3,1,3,4,3,2,NA,4,4,2,2,4,2,2,2,2,4,4,2,2,4
"701","R_2CwxCDD2AMGYUbu",2,2,2,2,2,1,2,2,1,2,NA,1,1,1,1,2,1,1,2,2,1,2,4,1,1,5,2,3,2,1,5,4,1,2,1,1,1,1,1,1,3,1,NA,2,2,1,1,4,1,1,4,4,1,1,1,1,2
"702","R_2z8hIamSzhkRN1m",1,2,1,2,2,6,1,2,1,2,NA,2,2,2,2,2,2,1,4,2,1,4,3,5,4,5,4,3,2,1,2,4,4,3,5,2,1,5,2,2,1,6,NA,4,4,2,2,3,3,1,2,4,2,4,2,1,5
"703","R_1n7ooTZ7zbYzlp2",3,1,1,2,2,1,1,1,3,NA,NA,2,2,2,2,1,1,2,1,1,1,1,5,1,3,2,1,5,1,1,1,3,4,5,4,2,1,1,3,1,2,6,NA,3,1,2,2,2,3,1,2,2,2,3,4,4,5
"704","R_DTBCLW00tgq01mF",2,2,2,2,3,5,2,1,1,2,NA,2,1,1,1,2,2,2,3,2,1,2,3,5,1,3,1,3,3,1,3,3,3,3,5,3,5,1,1,5,2,2,NA,3,2,2,2,5,5,1,5,3,3,3,2,3,3
"705","R_3nUxUXvunSGftQs",3,2,2,2,4,NA,2,3,2,NA,NA,2,2,1,1,2,1,1,3,2,1,2,3,2,2,3,2,4,4,2,2,4,2,2,4,2,1,1,2,1,1,6,NA,4,3,1,1,2,2,1,2,2,5,3,1,2,4
"706","R_Xn3CAB4qnfUWQFj",1,1,1,2,2,5,2,3,2,NA,NA,2,2,2,1,1,1,1,2,2,1,4,4,5,5,1,1,3,1,1,1,5,5,5,3,3,1,5,1,3,1,5,NA,4,2,2,3,2,1,1,2,2,2,2,2,2,2
"707","R_3nJzyzeAj255DZk",2,1,1,1,1,2,1,2,2,NA,NA,1,2,2,2,1,2,1,1,2,4,4,3,2,2,2,2,3,4,3,3,2,2,2,3,3,3,2,2,3,2,4,NA,2,3,1,2,2,2,3,3,4,3,2,3,3,2
"708","R_1lsCxMZAie8yJBi",3,2,2,1,4,NA,2,5,1,2,NA,2,3,3,3,2,1,2,1,4,1,4,5,5,1,5,3,3,5,5,5,4,5,5,4,1,NA,5,3,4,1,2,NA,4,5,2,5,1,1,3,1,1,2,3,2,4,5
"709","R_2wAEIgnHLj0O5Ki",1,1,2,2,2,2,2,2,2,NA,NA,2,3,2,2,1,1,2,3,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,1,2,2,2,1,2,3,NA,2,2,1,1,2,1,1,2,1,2,1,1,1,1
"710","R_3K09DxcfqpXFRhD",3,1,1,1,3,1,1,1,1,2,NA,2,2,2,2,2,2,2,2,2,1,2,5,1,3,4,2,2,1,1,2,3,3,5,5,2,2,5,5,3,2,3,NA,4,4,1,1,2,2,2,1,1,4,3,3,3,3
"711","R_OBV45slG2MYTMl3",1,1,2,2,3,4,1,3,2,NA,NA,2,1,1,1,2,2,2,3,2,1,2,3,2,2,4,3,2,3,3,3,4,3,3,3,2,2,5,3,3,1,6,NA,4,4,1,2,3,2,3,2,2,3,2,3,2,4
"712","R_1FfxG3Hfur4objv",NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,NA,NA,NA,5,1,5,4,1,1,5,5,5,5,5
"713","R_sUp0faTMq8VeRot",3,2,2,2,4,NA,2,3,1,1,1,1,2,1,3,1,2,1,2,1,1,3,5,5,2,5,2,2,1,1,1,2,4,2,1,2,3,1,1,2,4,7,2,2,4,1,1,2,1,1,2,4,2,1,1,2,2
"714","R_1YXFK1cVofDpPdD",3,2,2,2,4,NA,2,2,2,NA,NA,2,2,1,1,1,1,1,2,3,1,2,3,2,5,1,2,2,1,1,1,3,3,3,4,2,1,4,1,2,3,1,NA,2,2,2,1,3,2,1,2,2,1,1,1,1,1
"715","R_2e3ZqeVRYqzH1cq",2,2,2,2,3,1,2,1,2,NA,NA,2,1,1,1,2,1,1,2,1,1,1,3,1,1,5,1,1,1,1,1,1,1,1,5,3,1,1,1,1,3,2,NA,2,3,2,1,2,1,1,1,1,1,1,1,1,1
"716","R_djwfNoAJ3nFl5ND",2,2,2,2,4,NA,2,4,1,1,2,2,1,1,1,1,1,2,3,2,1,2,3,1,1,5,5,3,1,1,1,1,3,5,1,1,1,3,3,1,4,1,NA,1,1,1,1,3,1,1,3,3,3,1,2,1,1
"717","R_sZHy9FjzWjjPX57",3,1,1,2,4,NA,2,1,2,NA,NA,2,3,2,3,2,2,2,3,1,1,2,4,1,2,5,4,1,4,2,2,4,2,1,5,2,1,1,2,2,1,6,NA,4,4,2,2,4,4,2,2,1,2,4,2,4,4
"718","R_3fH6shEi6tK7p8N",2,1,2,2,4,NA,2,1,2,NA,NA,2,1,1,2,2,2,2,4,2,1,2,4,2,2,4,2,3,1,1,1,5,3,3,3,2,2,3,2,3,3,3,NA,2,3,1,2,2,3,3,4,2,3,3,3,2,3
"719","R_PYwfAoTOxGuaSwV",3,2,2,1,3,4,1,1,1,1,2,1,2,3,3,2,2,2,3,2,1,1,4,1,1,5,5,5,1,1,1,1,1,4,2,3,1,1,1,2,1,3,NA,4,4,2,1,1,NA,2,1,1,4,5,4,2,5
"720","R_2sRpRqyu3yUDOo8",3,2,2,2,3,2,1,1,2,NA,NA,2,1,1,1,2,2,1,1,4,1,3,4,4,1,2,2,3,1,1,5,1,3,4,2,1,3,1,1,1,3,4,NA,3,2,1,3,4,1,1,4,3,3,4,4,4,3
"721","R_1NDh6jJ0GRSwyJS",2,2,2,1,4,NA,2,5,1,2,NA,2,2,2,3,2,2,2,4,2,1,3,3,2,4,3,1,2,2,2,2,2,3,3,3,2,3,3,3,3,1,7,2,4,4,2,3,4,3,2,2,3,4,3,3,3,5
"722","R_3PYvNjbRTRrQzcr",1,2,2,2,2,4,2,1,1,2,NA,2,1,1,1,1,1,1,1,2,1,2,4,1,1,5,1,1,1,1,1,1,2,1,5,2,1,1,1,1,4,2,NA,2,2,2,1,5,2,1,5,5,1,1,1,1,1
"723","R_cvaOrON5WWssjLj",2,2,2,2,2,3,2,3,2,NA,NA,2,2,2,2,2,2,2,3,1,1,1,3,3,3,3,2,3,1,1,1,4,3,4,3,2,2,4,4,3,3,7,2,3,3,1,3,2,3,3,1,3,3,3,3,3,3
"724","R_2UWx7dKeVYtu5L0",2,2,2,2,4,NA,2,3,2,NA,NA,NA,1,2,2,1,1,1,3,2,1,4,3,3,5,3,1,5,1,1,1,NA,4,4,4,3,3,5,3,4,3,7,NA,3,2,2,2,3,3,3,2,2,3,3,2,2,4
"725","R_1rHTUYwWylbDziE",3,2,1,1,1,5,2,5,2,NA,NA,2,2,2,2,1,1,1,4,4,4,4,4,5,2,3,3,3,3,4,3,3,3,3,4,3,4,3,3,4,1,1,NA,4,3,2,3,3,3,3,3,3,3,4,3,3,3
"726","R_1oollSxVnhQf2Xm",1,2,1,2,1,1,1,1,2,NA,NA,2,1,1,1,2,2,2,3,2,4,4,5,5,1,5,5,3,2,2,2,2,1,2,3,3,3,3,1,1,4,1,NA,2,4,1,1,5,2,1,4,5,2,2,1,1,4
"727","R_2aESmEN3Lj0DMFi",3,2,2,2,4,NA,2,3,2,NA,NA,2,2,2,2,2,1,1,1,1,1,2,2,1,2,1,1,5,1,1,1,2,5,1,1,3,2,3,5,3,3,1,NA,1,1,1,1,1,1,1,1,1,2,2,2,2,5
"728","R_1jqAmbPYcPnn6X1",2,2,2,2,3,4,2,1,2,NA,NA,2,1,2,2,1,1,1,1,3,3,4,3,5,4,4,3,3,2,2,2,3,3,3,3,3,2,5,5,2,2,6,NA,3,3,1,1,2,2,1,2,4,1,1,1,1,4
"729","R_1hxQld6xmL2R17a",1,2,2,2,1,6,2,4,2,NA,NA,2,3,2,3,1,1,2,3,2,1,2,3,4,5,5,5,4,4,5,3,1,2,2,4,2,3,4,4,4,3,3,NA,2,2,1,2,2,3,2,2,2,1,3,2,3,3
"730","R_21i9G0kVpCUTsuK",2,2,2,2,3,5,1,3,2,NA,NA,2,2,2,2,2,1,2,3,2,1,1,3,1,4,3,1,4,1,1,1,5,5,5,4,3,2,1,2,3,2,6,NA,3,2,2,2,2,3,2,NA,2,3,4,2,2,4
"731","R_3nPesDeJbOZg9nV",2,2,2,2,4,NA,2,3,1,2,NA,2,1,1,1,1,1,1,4,4,1,3,3,1,5,4,1,2,1,1,2,5,4,4,5,2,2,2,3,4,2,6,NA,3,3,2,2,5,2,2,3,2,4,3,2,2,3
"732","R_1rAjYb4XdcrdHG0",1,1,1,2,3,2,1,2,2,NA,NA,2,1,2,2,2,1,2,1,1,2,2,2,3,1,5,3,1,2,3,3,4,4,2,4,4,2,2,2,3,2,6,NA,3,4,2,1,5,1,2,3,1,4,4,2,4,4
"733","R_b1MIAVibPvqfudX",2,2,2,2,4,NA,2,2,1,2,NA,2,1,1,NA,2,2,2,1,2,3,3,3,3,2,2,2,1,2,2,2,1,2,1,3,3,4,3,2,1,2,5,NA,1,1,1,1,2,2,2,2,1,1,2,1,2,1
"734","R_1MWMSOFBklYxOKe",2,2,1,1,3,6,1,2,2,NA,NA,2,1,1,1,2,2,2,2,2,1,2,4,4,1,5,5,1,4,5,3,1,1,1,5,2,1,1,1,1,2,2,NA,3,4,2,2,5,4,2,2,5,2,4,2,2,2
"735","R_1JEhhy4SfniJF0R",1,2,2,2,4,NA,2,5,2,NA,NA,2,2,2,2,2,2,2,3,2,1,3,5,4,3,4,1,5,1,1,1,5,4,4,3,3,1,2,2,2,4,4,NA,3,1,2,2,2,2,1,1,4,2,2,2,2,5
"736","R_vqyxV2sqJUIEopP",2,1,1,1,1,1,2,5,2,NA,NA,2,1,1,1,2,2,1,1,1,3,4,5,5,1,5,3,5,2,1,2,1,1,1,3,2,5,4,4,3,2,1,NA,2,1,1,1,5,1,1,1,1,3,2,2,1,NA
"737","R_3GvUZnICHf1KOZg",3,1,2,1,3,4,2,3,2,NA,NA,2,3,3,3,2,1,2,1,2,1,3,4,1,2,5,2,4,1,1,1,4,2,5,4,2,1,1,2,1,3,3,NA,3,2,2,4,2,3,4,1,3,3,3,4,5,5
"738","R_2vYYBRt5peKAXf2",2,1,2,2,4,NA,2,3,2,NA,NA,2,1,1,1,2,1,1,3,2,1,3,3,1,4,4,2,5,4,2,3,2,3,4,4,2,2,3,2,4,2,7,1,3,4,2,2,2,4,2,3,2,3,3,2,3,3
"739","R_CkJPRWGG88nSyS5",2,2,1,2,3,4,1,3,1,2,NA,2,1,2,2,2,1,1,2,1,1,3,3,2,4,4,2,3,2,1,2,5,3,3,4,2,2,2,2,4,4,3,NA,2,4,1,4,4,1,2,2,5,4,4,5,3,5
"740","R_3KoS86xCFfVK3HE",2,1,2,2,2,4,2,3,2,NA,NA,2,2,1,1,2,1,2,4,4,3,4,2,2,1,2,5,2,1,4,5,1,1,1,2,3,3,4,3,2,2,5,NA,3,2,1,3,1,2,3,4,2,3,4,2,3,4
"741","R_tXHHG81SsEWunm1",2,1,2,1,2,3,1,2,2,NA,NA,2,2,2,2,1,1,1,4,3,1,2,3,3,3,4,2,4,1,1,2,4,5,5,5,2,2,4,3,3,2,2,NA,3,3,2,3,3,2,2,4,2,2,2,2,4,4
"742","R_2PAkSV4FDN2nDWE",2,2,2,2,2,1,2,5,3,NA,NA,2,2,2,2,2,1,2,3,3,3,3,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,5,2,2,3,2,NA,1,1,1,1,1,1,1,1,1,1,NA,1,1,1
"743","R_1OBIHYugacOf6gQ",2,2,2,2,4,NA,2,5,1,2,NA,1,1,1,1,1,1,1,2,2,2,2,5,5,1,5,4,2,1,1,1,4,2,2,3,2,2,5,3,2,4,2,NA,2,2,1,2,5,2,2,5,5,2,2,2,2,4
"744","R_1C8uOIfQhsRraKu",2,1,1,2,3,4,1,2,2,NA,NA,2,2,2,2,2,1,1,3,2,1,3,1,1,4,3,1,4,1,1,1,4,5,5,5,3,1,2,2,3,1,5,NA,5,3,2,2,3,3,2,4,2,5,5,5,5,5
"745","R_2rqkCetvRpKJjub",1,1,1,2,4,NA,2,1,2,NA,NA,2,2,2,2,2,1,2,1,3,2,3,1,2,2,1,1,5,1,1,1,1,4,4,1,3,2,3,3,3,3,6,NA,3,1,2,3,1,4,2,2,2,4,5,2,1,4
"746","R_Ucja8vnfxV5JgYh",3,2,1,1,4,NA,2,3,2,NA,NA,2,2,3,3,1,2,1,4,4,4,4,5,5,5,2,2,3,3,3,3,3,2,2,2,3,4,2,3,3,2,7,2,2,3,1,4,1,3,3,1,2,3,3,3,3,4
"747","R_W8JRW8weDNSh8jL",1,2,2,2,3,3,2,1,2,NA,NA,2,2,2,2,1,2,2,1,1,1,1,4,3,3,2,1,4,1,1,1,2,2,3,3,3,3,2,3,3,2,7,1,3,3,1,2,4,1,1,3,1,3,2,3,2,3
"748","R_3fGBvfZG28OTzyI",2,1,2,2,3,4,1,3,2,NA,NA,2,1,1,1,1,1,1,3,2,1,2,3,1,5,1,1,5,1,1,1,5,5,5,4,2,2,1,3,1,2,7,1,3,3,2,3,3,2,3,2,3,3,3,3,3,3
"749","R_3NVb71Njx6rRcxX",3,2,2,2,1,1,2,1,2,NA,NA,2,3,2,2,2,2,2,4,3,3,3,1,1,5,1,1,5,1,1,1,5,5,1,1,4,5,1,1,1,1,1,NA,3,1,2,2,2,3,4,1,1,1,3,2,4,1
"750","R_2pWtndOfs2F3yEl",1,1,2,1,2,1,2,1,2,NA,NA,2,2,1,1,1,1,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1
"751","R_beeVlg1hZpHok25",1,2,2,2,3,2,2,4,2,NA,NA,2,1,1,2,2,1,1,4,2,1,3,3,1,3,5,2,4,4,2,1,5,4,3,4,1,3,1,2,3,2,5,NA,3,2,2,2,1,3,2,1,1,4,4,4,2,2
"752","R_2xVhPDJryXypzl0",2,1,2,2,3,2,1,1,2,NA,NA,2,2,3,3,2,2,1,2,1,1,3,3,1,3,4,1,3,1,1,2,4,4,4,5,2,1,3,3,4,1,5,NA,4,5,2,4,3,4,2,1,1,5,5,4,5,4
"753","R_3s0K5jdcwDPUh7Z",2,2,2,1,4,NA,2,1,2,NA,NA,2,3,3,3,2,1,1,3,1,1,4,4,3,5,2,2,5,1,1,1,5,4,5,3,3,3,2,3,5,2,7,2,1,4,2,4,1,5,2,1,1,4,3,4,3,5
"754","R_1JUCUDKrFDEp1Zv",3,1,2,2,2,4,2,5,2,NA,NA,2,2,2,2,2,2,2,2,2,2,3,4,5,1,5,3,4,1,1,2,3,3,2,4,1,2,5,3,2,1,2,NA,3,2,1,3,4,3,2,2,3,5,3,3,2,3
"755","R_1F9ukINV5fuSBJ8",2,2,2,2,4,NA,2,5,2,NA,NA,2,1,1,1,2,1,1,3,2,2,2,4,1,3,3,3,3,3,3,3,3,3,3,5,2,1,2,1,3,2,6,NA,3,2,1,3,3,2,3,2,3,3,3,3,3,2
"756","R_3HojcWe7JSw3iIJ",3,2,NA,2,3,4,1,1,2,NA,NA,2,1,1,1,2,2,2,1,2,2,4,5,5,1,5,4,1,2,3,3,1,1,1,4,3,2,1,1,2,4,1,NA,3,3,1,1,5,1,1,5,5,4,4,1,1,3
"757","R_2a8D6qx4lhN8XrQ",3,2,1,2,2,2,1,2,2,NA,NA,2,1,2,3,2,1,1,3,1,1,2,4,1,2,5,1,3,1,1,1,5,2,4,4,2,1,2,2,2,1,7,1,3,4,2,4,3,5,1,2,1,5,5,5,2,4
"758","R_27TMX8YaHhkIe8z",2,2,2,2,1,5,1,1,2,NA,NA,2,1,1,1,2,1,1,3,1,1,1,3,1,5,2,1,5,1,1,1,5,4,5,4,2,1,1,1,2,2,7,2,2,4,2,2,1,4,2,1,5,4,4,4,2,2
"759","R_10xe1eZOpOSffAx",3,1,2,2,4,NA,2,2,2,NA,NA,2,2,2,2,2,2,2,4,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,1,1,5,4,3,1,2,NA,2,3,1,3,2,3,3,2,3,3,3,3,2,3
"760","R_1jTmPgeIF5Us0pP",2,1,1,1,2,2,2,3,2,NA,NA,1,2,1,3,1,1,2,1,1,1,1,3,1,2,2,1,2,1,1,1,1,2,NA,1,1,1,1,1,2,1,1,NA,3,4,1,2,2,3,1,1,1,3,4,3,3,3
"761","R_23WerCQJs9VlitJ",1,2,2,2,4,NA,2,5,2,NA,NA,2,1,1,1,2,2,2,4,4,4,4,3,5,4,3,3,3,1,1,1,3,1,5,1,1,1,2,4,3,2,6,NA,3,3,1,1,5,1,1,5,5,3,2,1,1,1
"762","R_eIGGKRM6gHe0Ugx",3,2,2,2,2,3,2,1,2,NA,NA,2,2,2,2,1,1,2,3,2,2,2,3,4,1,3,3,2,1,1,1,2,4,5,2,2,NA,1,3,3,1,7,1,4,4,1,4,2,2,4,1,1,2,4,5,5,5
"763","R_AigwcPXMDKQkPVD",1,2,2,2,4,NA,2,3,2,NA,NA,2,1,2,2,2,1,2,3,2,1,3,3,3,3,5,2,5,2,3,3,5,5,3,3,2,2,2,3,3,2,7,2,2,1,1,2,2,3,2,2,1,3,3,2,2,3
"764","R_3hrJ8bwbvk9urlr",3,2,2,2,3,4,1,1,2,NA,NA,1,2,2,2,2,2,2,4,3,1,2,3,1,5,3,1,4,1,1,1,5,5,5,NA,NA,NA,1,2,4,1,5,NA,3,5,2,3,2,2,1,2,3,3,4,1,1,1
"765","R_2qmkt2o1QtQe96o",3,2,2,2,3,5,2,4,1,2,NA,2,1,1,1,1,1,2,3,3,3,2,3,3,3,3,2,5,2,1,1,3,3,4,4,2,1,3,2,3,2,3,NA,3,4,1,2,5,2,2,5,5,5,2,2,2,3
"766","R_3CC4BkcOJrq37bG",1,2,1,2,3,3,1,1,2,NA,NA,2,2,3,2,2,2,2,2,2,1,4,4,3,2,5,2,2,1,1,1,3,2,1,4,2,1,1,1,1,2,3,NA,3,2,2,4,1,4,3,2,2,4,4,3,3,4
"767","R_e9HjbnD48taqdkB",2,2,2,2,4,NA,2,3,2,NA,NA,2,1,1,1,2,2,2,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,2,3,3,1,3,3,3,3,3,3,3,3,3,3,3
"768","R_1IzVzJ1BCail834",3,1,2,2,3,1,2,3,1,2,NA,1,1,3,3,2,2,2,2,2,1,1,4,1,1,5,5,3,4,4,4,2,4,2,4,2,NA,1,3,2,1,5,NA,4,4,2,4,1,5,2,3,2,4,4,2,2,5
"769","R_RLci0SngnDzgvyp",2,2,2,2,4,NA,2,4,2,NA,NA,2,1,1,1,1,1,2,1,1,1,1,5,2,3,4,1,5,1,1,1,4,3,5,2,2,2,2,2,2,2,7,1,4,3,1,1,3,1,1,1,2,4,5,5,5,1
"770","R_27J3jnb5kHWwq6n",1,2,2,2,4,NA,2,3,2,NA,NA,2,2,1,1,2,2,2,3,1,1,2,2,4,2,2,1,2,1,1,1,4,4,2,2,2,2,1,1,2,4,2,NA,2,4,2,2,3,2,2,3,3,2,2,2,2,4
"771","R_1Iho2JStDmA9PdU",2,2,2,2,3,4,1,1,2,NA,NA,2,1,1,1,1,1,1,NA,NA,NA,NA,4,1,2,4,1,3,1,1,1,3,3,3,4,2,1,2,2,3,2,3,NA,3,4,1,1,4,2,2,4,4,3,2,1,2,4
"772","R_2tb5eYwDaKl1bFh",3,2,1,1,2,1,2,2,3,NA,NA,2,2,2,2,1,1,1,2,1,1,2,3,1,3,2,1,5,1,1,1,2,3,5,5,1,1,1,1,2,2,5,NA,3,3,2,3,2,4,4,1,2,4,5,4,4,4
"773","R_1mUTb7VnEfI0FJb",3,2,1,2,3,4,1,5,2,NA,NA,2,1,1,1,2,1,1,3,2,1,1,4,5,1,5,2,4,1,1,1,3,5,5,2,2,4,4,2,2,2,5,NA,3,5,2,2,2,4,2,2,2,4,5,4,5,2
"774","R_d7ulFYeHKnbjw2J",1,2,1,2,4,NA,2,5,2,NA,NA,2,1,1,1,2,2,1,2,1,1,1,4,3,1,5,1,1,1,1,1,5,3,5,4,3,1,3,3,2,2,7,2,3,2,2,1,2,3,1,2,2,4,2,3,2,2
"775","R_1eE74AZaoHN4pB2",1,2,1,1,3,1,2,5,1,1,1,1,2,2,2,2,2,2,3,3,2,3,4,5,1,5,5,1,4,1,4,1,1,1,1,2,1,1,1,1,3,3,NA,3,2,1,3,2,2,2,1,1,3,3,3,4,5
"776","R_1gU3i4pNaWmYvmL",NA,2,2,2,3,3,1,1,2,NA,NA,2,1,1,1,2,1,1,1,2,2,4,5,5,1,5,3,3,1,1,1,1,1,2,3,3,1,1,1,3,2,7,2,3,3,2,3,4,4,1,5,5,5,5,5,4,4
"777","R_vJic7UXssdprBMl",1,1,2,2,2,1,2,3,2,NA,NA,2,2,1,1,1,1,1,4,3,2,4,4,5,3,3,1,3,1,1,1,5,4,3,4,2,1,3,3,3,2,6,NA,3,3,2,2,3,4,1,3,5,2,3,2,3,3
"778","R_1HrdZHJPESl69P3",2,2,1,1,2,4,2,4,2,NA,NA,2,2,2,2,2,1,1,4,1,1,2,2,1,5,2,1,5,1,1,1,5,5,5,5,2,1,1,3,3,2,7,2,3,2,2,2,2,5,4,1,1,4,3,2,3,1
"779","R_cLPkqk9WdIaBFex",1,1,1,2,1,2,2,2,1,2,NA,2,2,2,1,1,2,1,2,2,1,1,NA,2,2,1,1,2,1,2,1,1,1,2,5,5,1,1,1,4,3,2,NA,3,2,2,2,1,1,1,2,1,1,1,2,2,4
"780","R_3ef9AOhfMsqXQwg",1,1,1,2,1,1,1,1,2,NA,NA,2,2,1,1,2,1,1,2,2,1,1,5,5,1,5,1,3,1,4,1,4,1,4,4,3,2,4,4,2,1,4,NA,5,5,2,1,1,2,2,4,3,4,1,4,3,4
"781","R_1K7QthnTaVk9lXI",3,1,1,2,3,1,2,5,2,NA,NA,1,1,1,2,2,1,2,4,3,1,3,3,1,1,5,4,5,4,1,5,NA,1,2,5,1,5,1,2,2,1,7,1,5,1,2,5,2,5,2,2,1,5,5,5,5,1
"782","R_3mdWtwFRA6zyv3o",1,2,1,2,3,6,1,1,2,NA,NA,2,1,1,2,2,1,2,4,2,1,4,3,4,2,5,1,4,1,1,1,4,3,4,4,2,3,3,5,3,2,3,NA,3,3,2,2,4,3,1,5,4,4,4,3,3,4
"783","R_30jh9kyraK5Sa85",2,2,1,2,3,1,2,1,3,NA,NA,2,1,1,1,2,1,1,3,3,2,2,5,5,3,5,1,3,1,2,1,3,4,4,5,2,3,1,3,2,2,3,NA,3,4,2,3,3,3,1,3,3,3,3,3,3,3
"784","R_1IttzkTlgJXDFPH",2,1,1,2,1,2,1,1,1,2,NA,1,1,1,1,2,2,2,2,2,1,3,5,5,1,5,4,2,1,1,1,2,3,3,3,3,3,4,5,2,1,1,NA,4,2,1,4,3,3,4,3,3,4,4,4,4,4
"785","R_1dsJDZyrzBMVJ59",2,1,1,2,2,4,1,1,2,NA,NA,2,1,1,1,1,1,1,3,2,1,4,5,1,5,1,1,4,1,1,1,5,5,5,5,2,1,5,5,1,1,6,NA,3,1,2,1,5,1,1,5,5,1,1,1,1,1
"786","R_2xE3Emt4ErVK7pb",2,1,1,2,2,4,2,4,2,NA,NA,2,1,1,1,2,1,1,3,2,1,3,4,2,1,5,4,2,1,1,1,4,2,2,3,2,1,1,2,2,2,5,NA,4,2,2,4,3,3,2,2,2,4,5,4,4,5
"787","R_1yTxo2O7QqGnKmJ",2,2,2,2,4,NA,1,1,1,2,NA,2,2,2,1,2,1,1,2,1,1,2,3,1,2,3,1,3,1,1,1,3,3,3,5,2,2,5,3,5,2,7,2,3,3,1,3,3,2,2,3,3,3,3,2,3,4
"788","R_ABrHklj06Yb16aR",2,2,1,2,4,NA,2,5,1,2,NA,1,1,1,1,2,1,1,2,1,1,3,3,2,1,5,4,1,1,1,4,1,2,4,5,2,2,4,4,4,3,1,NA,2,1,2,2,2,2,2,2,4,2,4,2,2,2
"789","R_2rOus8SclkxN0k6",2,2,1,1,1,4,2,5,2,NA,NA,2,3,NA,3,2,2,1,3,1,1,1,5,1,5,5,1,3,2,1,1,3,2,4,3,2,1,1,4,3,1,7,2,5,3,1,5,1,3,3,1,1,5,5,5,5,5
"790","R_3gU56WhmovfUnId",3,1,2,2,4,NA,1,1,2,NA,NA,1,2,1,1,2,1,1,2,1,1,3,4,3,2,2,1,4,1,1,1,4,4,4,4,1,1,1,2,3,2,3,NA,3,1,1,1,5,1,1,2,5,2,1,1,1,1
